TenantId,SourceSystem,"TimeGenerated [UTC]",MG,Computer,"EventTime [UTC]",Facility,HostName,SeverityLevel,SyslogMessage,ProcessID,HostIP,ProcessName,CollectorHostName,Type,"_ResourceId"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:10:15.375 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:10:15.000 PM",authpriv,mac108,notice,"pam_unix(sshd:auth): authentication failure  logname= uid=0 euid=0 tty=ssh ruser= rhost=95.105.28.117 ",14617,"10.0.0.4",sshd,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:10:24.605 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:10:24.000 PM",authpriv,mac108,notice,"PAM 4 more authentication failures  logname= uid=0 euid=0 tty=ssh ruser= rhost=45.148.10.147  user=root",14643,"10.0.0.4",sshd,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:10:24.605 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:10:24.000 PM",authpriv,mac108,notice,"PAM service(sshd) ignoring max retries  5 > 3",14643,"10.0.0.4",sshd,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:11:00.015 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:11:00.000 PM",daemon,mac108,info,"2026-04-18T18:10:35.852#011HeartbeatSignal#011Mark",14315,"10.0.0.4",MetricsExtension,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:11:00.015 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:11:00.000 PM",daemon,mac108,info,"2026-04-18T18:11:00.014#011Info#011TID:126426070834112#011MetricsExtensionService#011MainLoop#011MetricsExtensionService.cpp(1083)#011EventsProcessedLastPeriod: 0",14315,"10.0.0.4",MetricsExtension,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:11:00.015 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:11:00.000 PM",daemon,mac108,info,"2026-04-18T18:11:00.014#011Info#011TID:126426070834112#011MetricsExtensionService#011MainLoop#011MetricsExtensionService.cpp(1126)#011Interning cache state. NextClearTimeUtc: 2026-04-18T18:13:35.782, VolatileCurrentSize: 3, VolatileCurrentSizeInBytes: 396, VolatileSecondarySize: 0, VolatileSecondarySizeInBytes: 0, StaticCacheSize: 47, StaticCacheSizeInBytes: 6116",14315,"10.0.0.4",MetricsExtension,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:11:05.863 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:11:05.000 PM",daemon,mac108,info,"2026-04-18T18:11:05.862#011Info#011TID:126426070834112#011MetricsExtensionService#011MainLoop#011MetricsExtensionService.cpp(1268)#011Diagnostic heartbeat emitted. CurrentRawDataQueueSize: 0, UptimeSec: 450, EtwEventsDropped: 0, EtwEventsLost: 0, AggregatedMetricsDropped: 0, IsNearingEtwQueueLimit: 0, IsNearingAggregationQueueLimit: 0, IsShuttingDown: false",14315,"10.0.0.4",MetricsExtension,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:11:24.822 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:11:24.000 PM",daemon,mac108,info,"2026-04-18T18:11:05.862#011HeartbeatSignal#011Mark",14315,"10.0.0.4",MetricsExtension,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:11:24.822 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:11:24.000 PM",daemon,mac108,info,"2026-04-18T18:11:24.821#011Info#011TID:126424568555200#011XPlatLib#011FetchConfigurationFromAMCS#011/__w/1/s/BUILD/src/AmcsConfigFetcher.cpp(192)#011Configuration request headers - UUID: 3b777f24-9a1c-41f9-aa9f-d8158ce3a49c  eTags:",14315,"10.0.0.4",MetricsExtension,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:11:24.822 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:11:24.000 PM",daemon,mac108,info,"2026-04-18T18:11:24.821#011Info#011TID:126424568555200#011XPlatLib#011FetchConfigurationFromAMCS#011/__w/1/s/BUILD/src/AmcsConfigFetcher.cpp(213)#011Amcs configuration request: https://global.handler.control.monitor.azure.com/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108/meAgentConfigurations?operatingLocation=eastus2&includeMeConfig=true&api-version=2024-02-02",14315,"10.0.0.4",MetricsExtension,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:11:24.863 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:11:24.000 PM",daemon,mac108,info,"2026-04-18T18:11:24.862#011Info#011TID:126424568555200#011XPlatLib#011FetchConfigurationFromAMCS#011/__w/1/s/BUILD/src/AmcsConfigFetcher.cpp(280)#011Amcs configuration response status code: 404, configuration string:",14315,"10.0.0.4",MetricsExtension,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:11:24.863 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:11:24.000 PM",daemon,mac108,info,"2026-04-18T18:11:24.863#011Warning#011TID:126424568555200#011XPlatLib#011FetchConfigurationFromAMCS#011/__w/1/s/BUILD/src/AmcsConfigFetcher.cpp(388)#011No more DCR associated with VM, request to clear cached configuration",14315,"10.0.0.4",MetricsExtension,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:11:24.863 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:11:24.000 PM",daemon,mac108,info,"2026-04-18T18:11:24.863#011Info#011TID:126424568555200#011XPlatLib#011FetchConfig#011/__w/1/s/BUILD/src/AmcsConfigFetcher.cpp(478)#011Configuration will be refreshed from AMCS after 436 seconds",14315,"10.0.0.4",MetricsExtension,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:11:35.872 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:11:35.000 PM",daemon,mac108,info,"2026-04-18T18:11:35.871#011Info#011TID:126426070834112#011MetricsExtensionService#011MainLoop#011MetricsExtensionService.cpp(1268)#011Diagnostic heartbeat emitted. CurrentRawDataQueueSize: 0, UptimeSec: 480, EtwEventsDropped: 0, EtwEventsLost: 0, AggregatedMetricsDropped: 0, IsNearingEtwQueueLimit: 0, IsNearingAggregationQueueLimit: 0, IsShuttingDown: false",14315,"10.0.0.4",MetricsExtension,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:11:37.572 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:11:37.000 PM",authpriv,mac108,notice,"pam_unix(sshd:auth): authentication failure  logname= uid=0 euid=0 tty=ssh ruser= rhost=95.105.28.117  user=root",14664,"10.0.0.4",sshd,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:11:57.414 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:11:57.000 PM",authpriv,mac108,notice,"pam_unix(sshd:auth): authentication failure  logname= uid=0 euid=0 tty=ssh ruser= rhost=195.178.110.15  user=root",14691,"10.0.0.4",sshd,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:12:12.707 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:12:12.000 PM",authpriv,mac108,notice,"PAM 4 more authentication failures  logname= uid=0 euid=0 tty=ssh ruser= rhost=195.178.110.15  user=root",14691,"10.0.0.4",sshd,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:12:12.707 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:12:12.000 PM",authpriv,mac108,notice,"PAM service(sshd) ignoring max retries  5 > 3",14691,"10.0.0.4",sshd,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:12:56.247 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:12:56.000 PM",authpriv,mac108,notice,"pam_unix(sshd:auth): check pass  user unknown",14707,"10.0.0.4",sshd,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:12:56.247 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:12:56.000 PM",authpriv,mac108,notice,"pam_unix(sshd:auth): authentication failure  logname= uid=0 euid=0 tty=ssh ruser= rhost=95.105.28.117 ",14707,"10.0.0.4",sshd,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:12:00.013 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:12:00.000 PM",daemon,mac108,info,"2026-04-18T18:11:35.872#011HeartbeatSignal#011Mark",14315,"10.0.0.4",MetricsExtension,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:12:00.013 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:12:00.000 PM",daemon,mac108,info,"2026-04-18T18:12:00.012#011Info#011TID:126426070834112#011MetricsExtensionService#011MainLoop#011MetricsExtensionService.cpp(1083)#011EventsProcessedLastPeriod: 0",14315,"10.0.0.4",MetricsExtension,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:12:00.013 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:12:00.000 PM",daemon,mac108,info,"2026-04-18T18:12:00.013#011Info#011TID:126426070834112#011MetricsExtensionService#011MainLoop#011MetricsExtensionService.cpp(1126)#011Interning cache state. NextClearTimeUtc: 2026-04-18T18:13:35.782, VolatileCurrentSize: 3, VolatileCurrentSizeInBytes: 396, VolatileSecondarySize: 0, VolatileSecondarySizeInBytes: 0, StaticCacheSize: 47, StaticCacheSizeInBytes: 6116",14315,"10.0.0.4",MetricsExtension,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:12:05.874 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:12:05.000 PM",daemon,mac108,info,"2026-04-18T18:12:05.873#011Info#011TID:126426070834112#011MetricsExtensionService#011MainLoop#011MetricsExtensionService.cpp(1268)#011Diagnostic heartbeat emitted. CurrentRawDataQueueSize: 0, UptimeSec: 510, EtwEventsDropped: 0, EtwEventsLost: 0, AggregatedMetricsDropped: 0, IsNearingEtwQueueLimit: 0, IsNearingAggregationQueueLimit: 0, IsShuttingDown: false",14315,"10.0.0.4",MetricsExtension,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:12:35.842 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:12:35.000 PM",daemon,mac108,info,"2026-04-18T18:12:05.873#011HeartbeatSignal#011Mark",14315,"10.0.0.4",MetricsExtension,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:12:35.882 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:12:35.000 PM",daemon,mac108,info,"2026-04-18T18:12:35.881#011Info#011TID:126426070834112#011MetricsExtensionService#011MainLoop#011MetricsExtensionService.cpp(1268)#011Diagnostic heartbeat emitted. CurrentRawDataQueueSize: 0, UptimeSec: 540, EtwEventsDropped: 0, EtwEventsLost: 0, AggregatedMetricsDropped: 0, IsNearingEtwQueueLimit: 0, IsNearingAggregationQueueLimit: 0, IsShuttingDown: false",14315,"10.0.0.4",MetricsExtension,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:12:01.363 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:12:01.000 PM",auth,mac108,info,"Failed password for root from 195.178.110.15 port 15346 ssh2",14691,"10.0.0.4",sshd,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:12:05.874 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:12:05.000 PM",auth,mac108,info,"Failed password for root from 195.178.110.15 port 15346 ssh2",14691,"10.0.0.4",sshd,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:12:09.592 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:12:09.000 PM",auth,mac108,info,"Failed password for root from 195.178.110.15 port 15346 ssh2",14691,"10.0.0.4",sshd,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:12:12.707 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:12:12.000 PM",auth,mac108,info,"Failed password for root from 195.178.110.15 port 15346 ssh2",14691,"10.0.0.4",sshd,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:12:12.707 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:12:12.000 PM",auth,mac108,info,"Connection reset by authenticating user root 195.178.110.15 port 15346 [preauth]",14691,"10.0.0.4",sshd,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:12:56.245 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:12:56.000 PM",auth,mac108,info,"Invalid user user from 95.105.28.117 port 40544",14707,"10.0.0.4",sshd,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:12:58.076 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:12:58.000 PM",auth,mac108,info,"Failed password for invalid user user from 95.105.28.117 port 40544 ssh2",14707,"10.0.0.4",sshd,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:16:32.234 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:16:32.000 PM",authpriv,mac108,notice,"pam_unix(sshd:auth): check pass  user unknown",14828,"10.0.0.4",sshd,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:16:32.234 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:16:32.000 PM",authpriv,mac108,notice,"pam_unix(sshd:auth): authentication failure  logname= uid=0 euid=0 tty=ssh ruser= rhost=95.105.28.117 ",14828,"10.0.0.4",sshd,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:16:32.233 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:16:32.000 PM",auth,mac108,info,"Invalid user httpadmin from 95.105.28.117 port 56110",14828,"10.0.0.4",sshd,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:16:34.048 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:16:34.000 PM",auth,mac108,info,"Failed password for invalid user httpadmin from 95.105.28.117 port 56110 ssh2",14828,"10.0.0.4",sshd,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:16:36.583 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:16:36.000 PM",auth,mac108,info,"Connection closed by invalid user httpadmin 95.105.28.117 port 56110 [preauth]",14828,"10.0.0.4",sshd,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:16:00.015 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:16:00.000 PM",daemon,mac108,info,"2026-04-18T18:15:35.917#011HeartbeatSignal#011Mark",14315,"10.0.0.4",MetricsExtension,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:16:00.015 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:16:00.000 PM",daemon,mac108,info,"2026-04-18T18:16:00.015#011Info#011TID:126426070834112#011MetricsExtensionService#011MainLoop#011MetricsExtensionService.cpp(1083)#011EventsProcessedLastPeriod: 0",14315,"10.0.0.4",MetricsExtension,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:16:00.015 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:16:00.000 PM",daemon,mac108,info,"2026-04-18T18:16:00.015#011Info#011TID:126426070834112#011MetricsExtensionService#011MainLoop#011MetricsExtensionService.cpp(1126)#011Interning cache state. NextClearTimeUtc: 2026-04-18T18:18:35.787, VolatileCurrentSize: 3, VolatileCurrentSizeInBytes: 396, VolatileSecondarySize: 0, VolatileSecondarySizeInBytes: 0, StaticCacheSize: 47, StaticCacheSizeInBytes: 6116",14315,"10.0.0.4",MetricsExtension,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:16:05.918 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:16:05.000 PM",daemon,mac108,info,"2026-04-18T18:16:05.917#011Info#011TID:126426070834112#011MetricsExtensionService#011MainLoop#011MetricsExtensionService.cpp(1268)#011Diagnostic heartbeat emitted. CurrentRawDataQueueSize: 0, UptimeSec: 750, EtwEventsDropped: 0, EtwEventsLost: 0, AggregatedMetricsDropped: 0, IsNearingEtwQueueLimit: 0, IsNearingAggregationQueueLimit: 0, IsShuttingDown: false",14315,"10.0.0.4",MetricsExtension,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:16:35.874 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:16:35.000 PM",daemon,mac108,info,"2026-04-18T18:16:05.917#011HeartbeatSignal#011Mark",14315,"10.0.0.4",MetricsExtension,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:16:35.925 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:16:35.000 PM",daemon,mac108,info,"2026-04-18T18:16:35.924#011Info#011TID:126426070834112#011MetricsExtensionService#011MainLoop#011MetricsExtensionService.cpp(1268)#011Diagnostic heartbeat emitted. CurrentRawDataQueueSize: 0, UptimeSec: 780, EtwEventsDropped: 0, EtwEventsLost: 0, AggregatedMetricsDropped: 0, IsNearingEtwQueueLimit: 0, IsNearingAggregationQueueLimit: 0, IsShuttingDown: false",14315,"10.0.0.4",MetricsExtension,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:11:39.556 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:11:39.000 PM",auth,mac108,info,"Failed password for root from 95.105.28.117 port 40508 ssh2",14664,"10.0.0.4",sshd,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:11:42.250 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:11:42.000 PM",auth,mac108,info,"Connection closed by authenticating user root 95.105.28.117 port 40508 [preauth]",14664,"10.0.0.4",sshd,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:11:59.141 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:11:59.000 PM",auth,mac108,info,"Failed password for root from 195.178.110.15 port 15346 ssh2",14691,"10.0.0.4",sshd,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:03:26.527 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:03:26.000 PM",syslog,mac108,info,"[origin software=""rsyslogd"" swVersion=""8.2312.0"" x-pid=""619"" x-info=""https://www.rsyslog.com""] exiting on signal 15.",,"10.0.0.4",rsyslogd,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:03:26.527 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:03:26.000 PM",syslog,mac108,info,"imuxsock: Acquired UNIX socket '/run/systemd/journal/syslog' (fd 3) from systemd.  [v8.2312.0]",,"10.0.0.4",rsyslogd,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:03:26.527 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:03:26.000 PM",syslog,mac108,info,"rsyslogd's groupid changed to 102",,"10.0.0.4",rsyslogd,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
